idx,user_id,transaction_date,transaction month,Time,product_category,merchant_name,product_amount,transaction_fee,cashback,loyalty_points,payment_method,transaction_status,device_type,location
4509,USER_07459,16/07/2024,July,08:27:00,Grocery Shopping,Nature's Basket,1576.74,45.34,1.39,635.00,Bank Transfer,Successful,Android,Suburban
4510,USER_07836,16/07/2024,July,09:02:00,Electricity Bill,Tata Power,6594.03,49.61,92.31,886.00,Wallet Balance,Successful,Android,Urban
4511,USER_05348,16/07/2024,July,10:21:00,Movie Ticket,PVR Cinemas,8582.58,46.08,67.55,805.00,Debit Card,Successful,Android,Urban
4512,USER_05906,16/07/2024,July,11:07:00,Electricity Bill,Tata Power,3378.32,35.66,49.83,715.00,Wallet Balance,Successful,Android,Urban
4513,USER_03764,16/07/2024,July,11:10:00,Bus Ticket,AbhiBus,5611.67,34.53,22.95,441.00,Bank Transfer,Successful,Android,Urban
4514,USER_00290,16/07/2024,July,11:54:00,Loan Repayment,SBI,4724.63,23.10,91.99,940.00,Wallet Balance,Successful,iOS,Urban
4515,USER_07483,16/07/2024,July,14:25:00,Gaming Credits,Call of Duty Mobile,8582.20,29.16,18.41,776.00,UPI,Successful,Web,Urban
4516,USER_05682,16/07/2024,July,14:49:00,Insurance Premium,HDFC Life,5287.05,37.54,55.92,1.00,Debit Card,Successful,Android,Urban
4517,USER_06918,16/07/2024,July,15:09:00,Food Delivery,Domino's,2248.59,19.71,53.17,420.00,Debit Card,Successful,Android,Urban
4518,USER_05117,16/07/2024,July,15:44:00,Water Bill,Chennai Metro Water,246.82,8.55,28.21,75.00,Bank Transfer,Successful,Android,Urban
4519,USER_09750,16/07/2024,July,16:22:00,Flight Booking,Cleartrip,7948.85,47.80,17.59,627.00,Bank Transfer,Successful,Android,Urban
4520,USER_04788,16/07/2024,July,16:23:00,Loan Repayment,HDFC Bank,11.75,37.64,70.97,268.00,Credit Card,Successful,Android,Rural
4521,USER_06383,16/07/2024,July,18:50:00,Gas Bill,Indraprastha Gas,9854.35,39.74,18.39,170.00,Bank Transfer,Successful,iOS,Urban
4522,USER_07127,16/07/2024,July,19:05:00,Water Bill,Chennai Metro Water,6721.77,34.56,77.19,944.00,Wallet Balance,Successful,Android,Urban
4523,USER_04575,16/07/2024,July,22:35:00,Grocery Shopping,BigBasket,9653.83,17.09,69.35,566.00,UPI,Successful,iOS,Urban
4524,USER_04522,16/07/2024,July,23:11:00,Electricity Bill,CESC,6613.63,17.17,58.51,394.00,Bank Transfer,Successful,Android,Urban
4525,USER_05466,16/07/2024,July,23:32:00,Hotel Booking,OYO Rooms,7148.69,33.44,48.19,219.00,Debit Card,Successful,Android,Urban
4526,USER_08583,17/07/2024,July,04:53:00,Internet Bill,BSNL Broadband,4363.77,46.44,78.50,957.00,Credit Card,Successful,iOS,Urban
4527,USER_02884,17/07/2024,July,05:43:00,Movie Ticket,INOX,8353.89,21.31,74.72,224.00,Debit Card,Successful,iOS,Rural
4528,USER_01072,17/07/2024,July,06:19:00,Bus Ticket,MakeMyTrip Bus,7053.77,37.59,73.39,95.00,Credit Card,Successful,Android,Rural
4529,USER_01929,17/07/2024,July,07:01:00,Rent Payment,Airbnb,6554.81,3.29,67.25,423.00,Credit Card,Successful,Android,Suburban
4530,USER_03237,17/07/2024,July,10:11:00,Taxi Fare,Jugnoo,8524.52,22.88,71.78,783.00,UPI,Successful,Android,Urban
4531,USER_07377,17/07/2024,July,12:31:00,Rent Payment,Nestaway,7391.92,28.64,57.71,794.00,UPI,Successful,iOS,Urban
4532,USER_01405,17/07/2024,July,12:33:00,Movie Ticket,Cinepolis,9032.49,11.52,86.47,183.00,Bank Transfer,Successful,iOS,Urban
4533,USER_06370,17/07/2024,July,23:54:00,Loan Repayment,ICICI Bank,6346.63,25.51,3.32,446.00,Credit Card,Successful,iOS,Urban
4534,USER_03263,18/07/2024,July,02:04:00,Insurance Premium,LIC,6319.46,14.43,43.38,541.00,Wallet Balance,Successful,Android,Rural
4535,USER_01362,18/07/2024,July,02:26:00,Flight Booking,MakeMyTrip,9855.17,45.11,50.38,437.00,UPI,Pending,Android,Suburban
4536,USER_05929,18/07/2024,July,10:10:00,Insurance Premium,ICICI Prudential,2057.56,5.69,92.17,556.00,Wallet Balance,Successful,iOS,Urban
4537,USER_00664,18/07/2024,July,10:45:00,Grocery Shopping,Grofers,7650.73,10.53,56.05,69.00,Wallet Balance,Successful,Web,Urban
4538,USER_00720,18/07/2024,July,11:32:00,Water Bill,Mumbai Water,448.93,1.45,27.41,214.00,UPI,Successful,Android,Urban
4539,USER_01595,18/07/2024,July,12:35:00,Loan Repayment,Axis Bank,637.88,5.63,38.23,645.00,UPI,Successful,Android,Urban
4540,USER_00708,18/07/2024,July,15:48:00,Food Delivery,Domino's,3622.67,29.04,88.36,524.00,UPI,Successful,Android,Urban
4541,USER_00661,18/07/2024,July,17:54:00,Hotel Booking,Airbnb,1707.12,11.23,19.48,857.00,Debit Card,Successful,iOS,Urban
4542,USER_05538,18/07/2024,July,18:04:00,Movie Ticket,PVR Cinemas,6318.45,47.49,8.20,201.00,UPI,Successful,Android,Urban
4543,USER_05711,18/07/2024,July,19:02:00,Mobile Recharge,BSNL,7930.11,49.00,81.42,108.00,Debit Card,Successful,Android,Urban
4544,USER_04114,18/07/2024,July,19:02:00,Flight Booking,EaseMyTrip,3362.92,27.60,4.93,325.00,Debit Card,Successful,Android,Urban
4545,USER_05765,18/07/2024,July,19:08:00,Mobile Recharge,Idea,7135.02,5.21,31.24,206.00,Debit Card,Successful,iOS,Urban
4546,USER_02808,18/07/2024,July,19:50:00,Rent Payment,Airbnb,8177.14,1.80,34.55,472.00,Debit Card,Successful,Android,Rural
4547,USER_04103,18/07/2024,July,20:02:00,Insurance Premium,LIC,864.56,5.08,94.46,660.00,Bank Transfer,Successful,iOS,Rural
4548,USER_02921,18/07/2024,July,20:34:00,Mobile Recharge,Idea,6571.18,26.91,12.53,414.00,Bank Transfer,Successful,Android,Urban
4549,USER_02781,18/07/2024,July,21:42:00,Taxi Fare,Meru,7046.10,26.93,70.02,659.00,Credit Card,Pending,iOS,Urban
4550,USER_06031,18/07/2024,July,23:34:00,Food Delivery,Foodpanda,3537.28,35.64,65.47,777.00,Debit Card,Successful,Android,Urban
4551,USER_03681,19/07/2024,July,00:17:00,Hotel Booking,Airbnb,6851.68,39.26,29.09,299.00,UPI,Successful,iOS,Urban
4552,USER_04869,19/07/2024,July,01:52:00,Gift Card,Lifestyle,4820.97,32.80,28.43,928.00,Credit Card,Successful,Android,Rural
4553,USER_09862,19/07/2024,July,04:53:00,Flight Booking,Ixigo,6481.61,13.58,89.51,638.00,Bank Transfer,Successful,Android,Suburban
4554,USER_00988,19/07/2024,July,05:44:00,Movie Ticket,INOX,648.94,9.58,44.84,428.00,Wallet Balance,Successful,iOS,Suburban
4555,USER_07109,19/07/2024,July,06:39:00,Movie Ticket,SPI Cinemas,9705.72,31.69,77.25,929.00,Credit Card,Successful,Android,Urban
4556,USER_01689,19/07/2024,July,07:38:00,Mobile Recharge,Idea,3008.82,27.80,60.19,881.00,Credit Card,Successful,Android,Urban
4557,USER_03480,19/07/2024,July,07:53:00,Mobile Recharge,Airtel,3120.22,16.66,88.95,964.00,UPI,Successful,Android,Urban
4558,USER_02828,19/07/2024,July,09:19:00,Bus Ticket,AbhiBus,7798.69,7.63,80.20,979.00,Credit Card,Successful,Android,Urban
4559,USER_03812,19/07/2024,July,12:40:00,Gift Card,Flipkart,4819.50,39.89,31.63,555.00,Wallet Balance,Successful,Android,Suburban
4560,USER_07949,19/07/2024,July,13:27:00,Electricity Bill,MSEDCL,415.67,14.19,28.54,287.00,Bank Transfer,Successful,Android,Urban
4561,USER_01179,19/07/2024,July,15:28:00,Mobile Recharge,BSNL,6019.33,45.55,4.04,451.00,Debit Card,Successful,Android,Rural
4562,USER_02784,19/07/2024,July,17:42:00,Electricity Bill,BSES,1973.14,16.39,92.38,372.00,Wallet Balance,Successful,Android,Rural
4563,USER_04751,19/07/2024,July,18:19:00,Taxi Fare,Ola,5715.22,32.41,2.61,331.00,UPI,Successful,iOS,Suburban
4564,USER_08633,19/07/2024,July,19:26:00,Streaming Service,ZEE5,124.86,39.62,46.79,561.00,Wallet Balance,Successful,Web,Urban
4565,USER_04612,20/07/2024,July,01:59:00,Streaming Service,Amazon Prime,8487.28,43.02,63.64,864.00,Debit Card,Successful,Web,Suburban
4566,USER_03289,20/07/2024,July,04:08:00,Gift Card,Lifestyle,4537.21,38.41,83.85,507.00,UPI,Successful,Android,Urban
4567,USER_07528,20/07/2024,July,06:05:00,Water Bill,Mumbai Water,1080.14,17.08,29.90,291.00,Wallet Balance,Successful,Android,Urban
4568,USER_03098,20/07/2024,July,07:38:00,Gift Card,Pantaloons,6805.33,26.77,65.96,90.00,UPI,Pending,Android,Rural
4569,USER_04231,20/07/2024,July,09:47:00,Education Fee,Coursera,6989.14,24.20,44.13,832.00,UPI,Successful,Web,Rural
4570,USER_03545,20/07/2024,July,11:27:00,Electricity Bill,CESC,5852.35,21.84,64.95,407.00,Credit Card,Successful,Android,Urban
4571,USER_09216,20/07/2024,July,13:17:00,Rent Payment,Nestaway,5881.80,19.51,44.60,177.00,Wallet Balance,Successful,iOS,Rural
4572,USER_00982,20/07/2024,July,15:09:00,Education Fee,Coursera,5384.84,38.33,19.83,675.00,Credit Card,Successful,Android,Urban
4573,USER_06332,20/07/2024,July,15:29:00,Internet Bill,BSNL Broadband,9992.47,34.61,72.06,124.00,Debit Card,Successful,Android,Rural
4574,USER_03683,20/07/2024,July,16:41:00,Gas Bill,Adani Gas,6865.10,13.67,27.81,526.00,UPI,Successful,Web,Urban
4575,USER_07100,20/07/2024,July,17:46:00,Gaming Credits,PUBG Mobile,9851.41,14.12,64.90,805.00,Debit Card,Successful,iOS,Urban
4576,USER_01315,20/07/2024,July,18:13:00,Gaming Credits,Free Fire,2956.67,3.22,83.84,155.00,UPI,Successful,iOS,Rural
4577,USER_05681,20/07/2024,July,19:26:00,Rent Payment,NoBroker,4496.49,16.21,74.88,537.00,Debit Card,Successful,Android,Urban
4578,USER_00930,20/07/2024,July,20:13:00,Water Bill,Hyderabad Water Board,4377.91,27.42,35.97,522.00,Debit Card,Successful,Android,Urban
4579,USER_07164,21/07/2024,July,00:23:00,Taxi Fare,Uber,1199.52,43.47,73.96,795.00,Bank Transfer,Successful,iOS,Urban
4580,USER_06946,21/07/2024,July,04:12:00,Insurance Premium,LIC,7107.25,11.18,3.36,129.00,Bank Transfer,Successful,Android,Urban
4581,USER_04319,21/07/2024,July,05:21:00,Streaming Service,Amazon Prime,3872.78,11.17,71.96,319.00,Credit Card,Successful,Android,Suburban
4582,USER_05875,21/07/2024,July,06:27:00,Streaming Service,Amazon Prime,7942.01,6.10,59.81,283.00,Credit Card,Successful,iOS,Urban
4583,USER_00715,21/07/2024,July,06:39:00,Gaming Credits,Call of Duty Mobile,9736.06,8.22,35.25,398.00,Wallet Balance,Successful,Web,Urban
4584,USER_06545,21/07/2024,July,08:13:00,Education Fee,BYJU'S,7268.33,35.12,48.89,756.00,Wallet Balance,Successful,iOS,Urban
4585,USER_09293,21/07/2024,July,11:16:00,Online Shopping,Nykaa,7922.59,10.51,98.02,351.00,UPI,Successful,iOS,Urban
4586,USER_03604,21/07/2024,July,11:27:00,Gaming Credits,Call of Duty Mobile,3504.59,14.86,25.79,789.00,Bank Transfer,Successful,Android,Urban
4587,USER_05630,21/07/2024,July,14:22:00,Mobile Recharge,Vodafone,7746.54,40.28,32.60,479.00,UPI,Successful,iOS,Urban
4588,USER_08531,21/07/2024,July,15:58:00,Water Bill,Chennai Metro Water,7757.73,46.55,12.61,890.00,Credit Card,Successful,Android,Suburban
4589,USER_00392,21/07/2024,July,18:23:00,Taxi Fare,Jugnoo,6988.11,15.26,48.57,800.00,Credit Card,Successful,iOS,Suburban
4590,USER_07135,21/07/2024,July,18:30:00,Flight Booking,Yatra,6311.23,38.12,27.53,42.00,Debit Card,Successful,iOS,Urban
4591,USER_00558,21/07/2024,July,20:30:00,Food Delivery,Swiggy,7114.16,29.40,75.31,489.00,UPI,Successful,iOS,Urban
4592,USER_09369,22/07/2024,July,03:45:00,Movie Ticket,Carnival Cinemas,9822.58,7.87,45.08,224.00,Bank Transfer,Successful,iOS,Urban
4593,USER_00028,22/07/2024,July,05:19:00,Online Shopping,Snapdeal,5252.29,21.78,36.74,586.00,Credit Card,Successful,Android,Urban
4594,USER_09048,22/07/2024,July,05:30:00,Streaming Service,SonyLIV,4720.45,8.30,32.50,266.00,Credit Card,Successful,Android,Urban
4595,USER_03098,22/07/2024,July,05:39:00,Streaming Service,Hotstar,3433.20,41.23,46.51,826.00,Bank Transfer,Successful,Web,Urban
4596,USER_09838,22/07/2024,July,08:12:00,Electricity Bill,MSEDCL,3915.51,42.62,93.60,373.00,Wallet Balance,Successful,iOS,Urban
4597,USER_01502,22/07/2024,July,11:00:00,Taxi Fare,Rapido,879.20,28.74,41.87,645.00,Wallet Balance,Pending,Web,Urban
4598,USER_01761,22/07/2024,July,14:27:00,Grocery Shopping,Nature's Basket,6749.20,28.24,83.62,554.00,Debit Card,Successful,Android,Urban
4599,USER_04643,22/07/2024,July,18:28:00,Taxi Fare,Rapido,6066.91,30.37,33.47,173.00,Debit Card,Successful,Android,Urban
4600,USER_01245,22/07/2024,July,19:44:00,Bus Ticket,RedBus,6436.31,49.57,41.32,741.00,Wallet Balance,Successful,Android,Urban
4601,USER_03822,22/07/2024,July,22:03:00,Online Shopping,Snapdeal,9111.10,38.56,51.72,427.00,Debit Card,Successful,Android,Urban
4602,USER_05278,22/07/2024,July,22:58:00,Rent Payment,OYO Life,9806.49,1.81,82.75,676.00,Wallet Balance,Successful,iOS,Suburban
4603,USER_07597,22/07/2024,July,23:30:00,Gas Bill,Mahanagar Gas,3717.82,23.12,0.43,287.00,UPI,Successful,iOS,Urban
4604,USER_02500,23/07/2024,July,00:29:00,Internet Bill,ACT Fibernet,3955.54,29.39,78.52,27.00,UPI,Successful,Android,Suburban
4605,USER_08188,23/07/2024,July,00:58:00,Mobile Recharge,Vodafone,8487.60,31.34,51.85,221.00,UPI,Pending,iOS,Urban
4606,USER_06447,23/07/2024,July,03:02:00,Hotel Booking,Airbnb,2050.37,26.56,44.52,330.00,Wallet Balance,Successful,iOS,Urban
4607,USER_04119,23/07/2024,July,04:57:00,Hotel Booking,OYO Rooms,9751.27,11.89,49.84,33.00,Wallet Balance,Successful,Android,Urban
4608,USER_00478,23/07/2024,July,07:56:00,Bus Ticket,MakeMyTrip Bus,2800.21,31.09,25.59,540.00,Bank Transfer,Successful,Android,Rural
4609,USER_09860,23/07/2024,July,08:37:00,Bus Ticket,MakeMyTrip Bus,4528.99,16.00,30.42,81.00,Credit Card,Successful,Android,Urban
4610,USER_09142,23/07/2024,July,09:07:00,Gift Card,Amazon Pay,8849.74,23.13,34.00,497.00,Wallet Balance,Successful,Web,Urban
4611,USER_02578,23/07/2024,July,14:17:00,Hotel Booking,Treebo,8502.54,45.33,31.12,729.00,Credit Card,Successful,Android,Suburban
4612,USER_03027,23/07/2024,July,17:07:00,Online Shopping,Amazon,6923.75,47.58,7.84,321.00,Bank Transfer,Successful,Android,Urban
4613,USER_06562,23/07/2024,July,18:20:00,Internet Bill,Jio Fiber,7110.88,2.30,54.38,936.00,UPI,Successful,Android,Rural
4614,USER_03356,23/07/2024,July,18:46:00,Taxi Fare,Jugnoo,5741.58,29.92,4.46,61.00,Credit Card,Successful,Android,Suburban
4615,USER_07454,24/07/2024,July,01:50:00,Education Fee,Coursera,7973.81,4.48,20.19,825.00,Wallet Balance,Successful,iOS,Suburban
4616,USER_05944,24/07/2024,July,03:56:00,Online Shopping,Amazon,4750.72,21.78,32.41,415.00,Wallet Balance,Successful,Android,Urban
4617,USER_07161,24/07/2024,July,04:22:00,Rent Payment,Housing.com,4247.27,11.21,69.93,595.00,Credit Card,Successful,Android,Urban
4618,USER_02513,24/07/2024,July,05:48:00,Water Bill,Delhi Jal Board,4086.37,5.83,31.30,528.00,Credit Card,Successful,Web,Urban
4619,USER_05208,24/07/2024,July,09:38:00,Streaming Service,SonyLIV,496.70,3.83,95.34,999.00,Wallet Balance,Successful,Android,Suburban
4620,USER_01585,24/07/2024,July,10:34:00,Online Shopping,Nykaa,8495.80,11.50,33.61,967.00,UPI,Successful,Android,Urban
4621,USER_04191,24/07/2024,July,11:49:00,Gift Card,Shoppers Stop,2943.19,28.60,56.84,268.00,Wallet Balance,Successful,Android,Suburban
4622,USER_06854,24/07/2024,July,14:36:00,Taxi Fare,Uber,5464.47,16.38,44.24,197.00,Bank Transfer,Successful,Android,Urban
4623,USER_08877,24/07/2024,July,15:33:00,Mobile Recharge,Vodafone,617.55,12.82,65.44,113.00,Debit Card,Pending,Android,Urban
4624,USER_09915,24/07/2024,July,17:08:00,Online Shopping,Amazon,1145.42,13.31,78.17,255.00,Bank Transfer,Successful,Android,Urban
4625,USER_06639,24/07/2024,July,17:42:00,Taxi Fare,Jugnoo,8816.64,35.65,80.22,534.00,Credit Card,Successful,Android,Urban
4626,USER_07657,24/07/2024,July,19:00:00,Movie Ticket,INOX,7895.53,34.78,72.97,736.00,UPI,Successful,iOS,Urban
4627,USER_07518,24/07/2024,July,19:20:00,Education Fee,Coursera,1498.34,14.62,21.97,105.00,Debit Card,Successful,Android,Urban
4628,USER_02561,24/07/2024,July,21:06:00,Grocery Shopping,BigBasket,9035.52,31.42,78.07,726.00,Bank Transfer,Successful,iOS,Rural
4629,USER_09956,25/07/2024,July,00:27:00,Internet Bill,BSNL Broadband,9012.88,33.52,3.43,140.00,Debit Card,Successful,iOS,Urban
4630,USER_04170,25/07/2024,July,01:20:00,Loan Repayment,Bajaj Finserv,9486.35,48.94,17.09,567.00,Wallet Balance,Successful,iOS,Urban
4631,USER_05647,25/07/2024,July,02:19:00,Taxi Fare,Meru,2284.87,5.18,65.69,350.00,UPI,Successful,Web,Urban
4632,USER_06596,25/07/2024,July,03:25:00,Rent Payment,Nestaway,8851.76,13.34,95.83,503.00,Wallet Balance,Successful,Android,Urban
4633,USER_07655,25/07/2024,July,05:17:00,Gift Card,Shoppers Stop,3836.61,39.91,0.63,627.00,Bank Transfer,Successful,iOS,Urban
4634,USER_01859,25/07/2024,July,06:08:00,Loan Repayment,SBI,7920.82,9.24,4.26,609.00,Debit Card,Successful,iOS,Urban
4635,USER_04100,25/07/2024,July,06:15:00,Streaming Service,Hotstar,4119.06,4.23,38.08,602.00,Wallet Balance,Successful,Android,Rural
4636,USER_08065,25/07/2024,July,06:33:00,Gaming Credits,Roblox,5756.88,36.87,63.27,155.00,Debit Card,Successful,Android,Urban
4637,USER_07661,25/07/2024,July,07:37:00,Gift Card,Amazon Pay,5721.47,22.53,8.74,28.00,UPI,Successful,Android,Urban
4638,USER_00766,25/07/2024,July,09:32:00,Insurance Premium,LIC,8562.87,9.67,41.99,719.00,Bank Transfer,Successful,Android,Urban
4639,USER_00091,25/07/2024,July,14:09:00,Electricity Bill,CESC,8057.68,42.51,92.23,840.00,Debit Card,Successful,Android,Urban
4640,USER_04508,25/07/2024,July,16:31:00,Education Fee,Unacademy,907.30,8.54,37.22,526.00,Debit Card,Successful,Android,Urban
4641,USER_01113,25/07/2024,July,16:56:00,Streaming Service,Hotstar,8383.54,28.50,95.48,583.00,Bank Transfer,Successful,Android,Suburban
4642,USER_04034,25/07/2024,July,19:08:00,Streaming Service,Netflix,2825.78,32.43,24.14,598.00,Credit Card,Successful,Android,Suburban
4643,USER_02155,25/07/2024,July,19:56:00,Online Shopping,Amazon,6698.01,10.68,11.92,783.00,UPI,Successful,Android,Urban
4644,USER_05280,25/07/2024,July,21:02:00,Education Fee,Unacademy,8943.55,46.01,24.18,728.00,Bank Transfer,Successful,Android,Urban
4645,USER_01158,25/07/2024,July,21:11:00,Gaming Credits,Roblox,1365.14,42.44,13.20,993.00,UPI,Successful,iOS,Suburban
4646,USER_06645,25/07/2024,July,22:27:00,Hotel Booking,Airbnb,2068.16,8.12,50.71,510.00,UPI,Successful,Android,Urban
4647,USER_03172,25/07/2024,July,22:56:00,Hotel Booking,Airbnb,7517.95,11.30,59.34,874.00,Credit Card,Successful,iOS,Urban
4648,USER_09401,25/07/2024,July,23:18:00,Online Shopping,Flipkart,1118.21,19.74,35.80,500.00,UPI,Successful,Android,Suburban
4649,USER_09558,26/07/2024,July,01:01:00,Gaming Credits,Call of Duty Mobile,1953.62,14.46,14.08,920.00,Wallet Balance,Successful,Android,Urban
4650,USER_02216,26/07/2024,July,03:41:00,Bus Ticket,RedBus,8616.37,10.32,77.23,978.00,Debit Card,Successful,iOS,Urban
4651,USER_06422,26/07/2024,July,03:43:00,Movie Ticket,Carnival Cinemas,811.38,23.16,4.78,142.00,Debit Card,Successful,Web,Urban
4652,USER_03903,26/07/2024,July,08:44:00,Flight Booking,EaseMyTrip,8742.96,8.77,89.45,456.00,UPI,Successful,Android,Suburban
4653,USER_06014,26/07/2024,July,11:38:00,Water Bill,Chennai Metro Water,7230.97,44.07,25.76,837.00,Debit Card,Successful,Web,Urban
4654,USER_09024,26/07/2024,July,13:14:00,Grocery Shopping,Amazon Pantry,6661.40,32.10,94.77,852.00,Bank Transfer,Successful,Android,Urban
4655,USER_03767,26/07/2024,July,13:52:00,Grocery Shopping,Grofers,3316.47,45.29,94.67,749.00,Wallet Balance,Successful,Android,Urban
4656,USER_01018,26/07/2024,July,13:56:00,Rent Payment,Airbnb,5522.58,40.67,76.23,61.00,UPI,Successful,Android,Urban
4657,USER_04410,26/07/2024,July,13:57:00,Streaming Service,Amazon Prime,9111.39,38.68,83.32,370.00,UPI,Successful,Android,Suburban
4658,USER_05300,26/07/2024,July,16:17:00,Education Fee,Unacademy,1379.15,17.41,69.11,926.00,Wallet Balance,Successful,Android,Urban
4659,USER_06301,26/07/2024,July,17:31:00,Bus Ticket,Paytm Bus,5830.35,22.59,1.42,265.00,Credit Card,Failed,Web,Urban
4660,USER_02365,26/07/2024,July,18:18:00,Online Shopping,Myntra,1963.53,36.24,54.09,610.00,Bank Transfer,Successful,iOS,Urban
4661,USER_01255,26/07/2024,July,18:28:00,Movie Ticket,INOX,5431.11,19.29,76.31,981.00,Debit Card,Successful,Android,Rural
4662,USER_01784,26/07/2024,July,19:42:00,Rent Payment,Nestaway,5260.18,46.32,67.32,825.00,Debit Card,Successful,iOS,Urban
4663,USER_04160,26/07/2024,July,21:49:00,Streaming Service,ZEE5,5123.26,25.65,49.44,896.00,Debit Card,Successful,Android,Urban
4664,USER_05617,26/07/2024,July,22:53:00,Streaming Service,Hotstar,6659.99,16.16,73.15,422.00,Bank Transfer,Successful,iOS,Urban
4665,USER_08020,27/07/2024,July,01:23:00,Taxi Fare,Meru,7390.70,14.13,15.23,101.00,Wallet Balance,Successful,Android,Urban
4666,USER_05232,27/07/2024,July,01:59:00,Loan Repayment,Axis Bank,5197.30,5.94,18.32,912.00,Credit Card,Successful,iOS,Urban
4667,USER_08092,27/07/2024,July,02:30:00,Gas Bill,Mahanagar Gas,8583.26,42.93,25.41,976.00,Wallet Balance,Successful,iOS,Rural
4668,USER_09368,27/07/2024,July,09:43:00,Rent Payment,OYO Life,3467.58,11.63,24.73,180.00,Credit Card,Successful,Android,Suburban
4669,USER_08208,27/07/2024,July,10:10:00,Insurance Premium,LIC,714.52,21.32,80.60,597.00,UPI,Successful,iOS,Urban
4670,USER_03019,27/07/2024,July,10:30:00,Flight Booking,MakeMyTrip,8641.89,30.54,1.94,160.00,Bank Transfer,Successful,Android,Urban
4671,USER_01105,27/07/2024,July,11:46:00,Mobile Recharge,Airtel,2882.84,29.16,25.83,819.00,UPI,Successful,Android,Urban
4672,USER_01157,27/07/2024,July,13:02:00,Movie Ticket,Carnival Cinemas,4297.88,19.92,65.29,392.00,Credit Card,Successful,Android,Urban
